Energy(eV),-8,-2,0,2,8,-8,-2,0,2,8,Wavelenght,X.8
16.15662,10.06784,8.6932,8.29253,8.00259,6.52847,0.18831,0.25379,0.20924,0.1709,0.16328,767.4872591,16.328
16.16662,10.07077,8.67436,8.27272,7.99387,6.53954,0.1867,0.25305,0.20744,0.17041,0.16267,767.0125233,16.267
16.17662,10.07027,8.65577,8.25377,7.98686,6.55079,0.18509,0.25219,0.20565,0.16994,0.16203,766.5383745,16.203
16.18662,10.06622,8.63755,8.23562,7.9816,6.5618,0.1835,0.25122,0.20388,0.16949,0.16134,766.0648116,16.134
16.19662,10.05853,8.61982,8.2182,7.9781,6.57221,0.18193,0.25013,0.20215,0.16905,0.16059,765.5918334,16.059
16.20662,10.04705,8.60268,8.2015,7.97634,6.58169,0.18041,0.24893,0.20045,0.16864,0.15979,765.1194388,15.979
16.21662,10.03165,8.58624,8.18552,7.97631,6.58993,0.17892,0.24763,0.1988,0.16824,0.15893,764.6476269,15.893
16.22662,10.01215,8.57056,8.17028,7.97791,6.59672,0.1775,0.24625,0.19722,0.16786,0.158,764.1763966,15.8
16.23662,9.9884,8.55567,8.15581,7.98104,6.60188,0.17613,0.24478,0.1957,0.16749,0.15702,763.7057466,15.702
16.24663,9.96026,8.54159,8.14219,7.98557,6.60529,0.17483,0.24324,0.19425,0.16714,0.15599,763.2352063,15.599
16.25663,9.92771,8.52831,8.12946,7.99135,6.60689,0.1736,0.24165,0.19289,0.16681,0.15492,762.7657147,15.492
16.26663,9.89085,8.5158,8.11769,7.99819,6.60662,0.17245,0.24001,0.19161,0.16649,0.15382,762.2968003,15.382
16.27663,9.84996,8.50397,8.10695,8.0059,6.60447,0.17138,0.23834,0.19042,0.16619,0.15272,761.828462,15.272
16.28663,9.80549,8.49278,8.0973,8.01427,6.60045,0.17038,0.23665,0.18931,0.16592,0.15162,761.3606989,15.162
16.29663,9.75807,8.48209,8.0888,8.02306,6.59461,0.16945,0.23496,0.18828,0.16568,0.15054,760.8935099,15.054
16.30663,9.70849,8.4718,8.08153,8.03203,6.58702,0.1686,0.23328,0.18733,0.16546,0.14949,760.4268938,14.949
